role_search,title,company,location,area,created,description,category,contract_type,contract_time,salary_min,salary_max,redirect_url,country,region,city,has_sql,has_excel,has_python,has_r_,has_power_bi,has_tableau,has_azure,has_aws,salary_avg,years_exp,has_r_programming
insight analyst,Insight Analyst,The Very Group,"Liverpool, Merseyside","['UK', 'North West England', 'Merseyside', 'Liverpool']",2025-11-17T18:38:25Z,"About us We are The Very Group and we’re here to help families get more out of life. We know that our customers work hard for their families and have a lot to balance in their busy lives. That’s why we combine amazing brands and products with flexible payment options on Very.co.uk to help them say yes to the things they love. We’re just as passionate about helping our people get more out of life too; building careers with real growth, a sense of purpose, belonging and wellbeing. About the role.…",IT Jobs,contract,full_time,42243.87,42243.87,https://www.adzuna.co.uk/jobs/details/5500668470?utm_medium=api&utm_source=ca4e041d,UK,North West England,Liverpool,False,False,False,True,False,False,False,False,42243.87,,False
insight analyst,Insight Analyst - Insights,Acosta UK,"Woking, Surrey","['UK', 'South East England', 'Surrey', 'Woking']",2025-11-05T23:43:38Z,"Your next career starts with Acosta Europe. Acosta Europe is an exceptional business that cares about its people. We are part of one of the largest Sales and Marketing agencies in the world and are currently seeking an experienced Insight Analyst to join our well established and industry leading team. If you can bring the passion for Insights and have the enthusiasm to succeed, we can offer you the opportunity to develop your career in an engaging and rewarding environment, where no two days ar…",Accounting & Finance Jobs,permanent,,27386.43,27386.43,https://www.adzuna.co.uk/jobs/details/5482904554?utm_medium=api&utm_source=ca4e041d,UK,South East England,Woking,False,False,False,True,False,False,False,False,27386.43,,False
insight analyst,Insight Analyst - Insights,Acosta Group,"Woking, Surrey","['UK', 'South East England', 'Surrey', 'Woking']",2025-11-06T15:02:43Z,"Job Type: Full Time Contract Type: Temporary Your next career starts with Acosta Europe. Acosta Europe is an exceptional business that cares about its people. We are part of one of the largest Sales and Marketing agencies in the world and are currently seeking an experienced Insight Analyst to join our well established and industry leading team. If you can bring the passion for Insights and have the enthusiasm to succeed, we can offer you the opportunity to develop your career in an engaging an…",Accounting & Finance Jobs,contract,full_time,28022.04,28022.04,https://www.adzuna.co.uk/jobs/details/5483981596?utm_medium=api&utm_source=ca4e041d,UK,South East England,Woking,False,False,False,True,False,False,False,False,28022.04,,False
insight analyst,Insight Analyst,TalkTalk Group,UK,['UK'],2025-10-08T09:45:56Z,"Insights Analyst The role As an Insight Analyst here at TalkTalk you’ll be a key member of the Insights team where you’ll collaborate with colleagues from across TalkTalk to shape, deliver and optimise our strategy and performance by delivering data-driven actionable analysis. We’re a fast-paced environment and an ever-evolving business, so if you’re an experienced Insights Analyst who’s energetic and enjoys a challenge you’ll never be bored at TalkTalk. You’ll have the opportunity to work on m…",IT Jobs,,full_time,29199.42,29199.42,https://www.adzuna.co.uk/jobs/details/5436971935?utm_medium=api&utm_source=ca4e041d,UK,UK,,False,False,False,True,False,False,False,False,29199.42,,False
insight analyst,Insight Analyst,Harnham - Data & Analytics Recruitment,"Manchester, Greater Manchester","['UK', 'North West England', 'Greater Manchester', 'Manchester']",2025-11-17T23:42:16Z,"Insight Analyst - 2x a week in Greater Manchester We are working with a financial recovery company that works towards an affordable repayment plan for people and communities. They are looking for a commerically minded Insight Analyst to turn complex data into clear insight to drive performance. Key Responsibilities Analyse performance data, identify trends, and carry out deep-dive investigations. Define meaningful KPIs and refine existing performance measures. Work with operational teams to und…",IT Jobs,permanent,full_time,40000.0,50000.0,https://www.adzuna.co.uk/jobs/details/5501067384?utm_medium=api&utm_source=ca4e041d,UK,North West England,Manchester,False,False,False,True,False,False,False,False,45000.0,,False
insight analyst,Insight Analyst,,"Hertfordshire, Eastern England","['UK', 'Eastern England', 'Hertfordshire']",2025-04-01T10:17:45Z,"The Company: This company is the world's largest, award-winning, online grocery retailer. Based just north of London, with over half a million regular customers in the UK alone this organisation holds customer analytics at the heart of the business and are looking to further enhance their capabilities by adding an experienced Insight Analyst to their team. With one of the highest year on year growth percentages compared to their competitors, there couldn't be a more exciting time to become a pa…",Retail Jobs,,full_time,30000.0,45000.0,https://www.adzuna.co.uk/jobs/details/5121167835?utm_medium=api&utm_source=ca4e041d,UK,Eastern England,Hertfordshire,False,False,False,True,False,False,False,False,37500.0,,False
insight analyst,Insights Analyst,COREcruitment International,"North West London, London","['UK', 'London', 'North West London']",2025-11-05T15:34:46Z,"6 Month Fixed Term London - hybrid Join a Central Operations team as an Insight Analyst, where you will turn data into powerful insights that shape life changing community programmes. Working closely with senior leaders and delivery teams, you will play a vital role in strengthening how they measure, understand, and improve the impact of work across London communities. The role: Analyse and report o",IT Jobs,contract,,40000.0,40000.0,https://www.adzuna.co.uk/jobs/details/5482341291?utm_medium=api&utm_source=ca4e041d,UK,London,North West London,False,False,False,True,False,False,False,False,40000.0,,False
insight analyst,Insight Analyst,Sphere Digital Recruitment,"London, UK","['UK', 'London']",2025-10-23T21:30:13Z,"Insight Analyst - Marketing/Media Agency About the Company We're a forward-thinking marketing and communications group built to help brands stay ahead in an increasingly complex landscape. Our philosophy is simple - remove the silos, combine expertise, and deliver clear, measurable impact. Our teams bring together specialists from across data, strategy, media, and creative disciplines to solve business challenges in smarter, faster ways. By working as one connected unit, we help clients cut thr…","PR, Advertising & Marketing Jobs",permanent,full_time,47383.64,47383.64,https://www.adzuna.co.uk/jobs/details/5461465957?utm_medium=api&utm_source=ca4e041d,UK,London,London,False,False,False,True,False,False,False,False,47383.64,,False
insight analyst,Insight Analyst,,"Cambridgeshire, Eastern England","['UK', 'Eastern England', 'Cambridgeshire']",2025-04-01T10:17:45Z,"The Company: This organisation is one of the largest online price aggregators. Based in Peterborough, this company is in the process of establishing a highly capable analytics function to utilise their vast customer data pool to improve customer loyalty and conversion. Voted Best Website in the Comparison Sector in 2013, this prestigious organisation is looking to recruit exceptional analytics professionals to make a real contribution to the success of the business. The Role: As an Insight Anal…",IT Jobs,,full_time,30000.0,30000.0,https://www.adzuna.co.uk/jobs/details/5121167848?utm_medium=api&utm_source=ca4e041d,UK,Eastern England,Cambridgeshire,False,False,False,True,False,False,False,False,30000.0,,False
insight analyst,Insight Analyst,G-Research,"London, UK","['UK', 'London']",2025-10-05T09:43:12Z,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. Every breakthrough is built on strong foundations. As an insight analyst you’ll work across disciplines to …",IT Jobs,,full_time,60126.43,60126.43,https://www.adzuna.co.uk/jobs/details/5432511776?utm_medium=api&utm_source=ca4e041d,UK,London,London,False,False,False,True,False,False,False,False,60126.43,,False
insight analyst,Insights Analyst,Corecruitment International,"North London, London","['UK', 'London', 'North London']",2025-11-05T00:10:20Z,"6 Month Fixed Term London - hybrid Join a Central Operations team as an Insight Analyst, where you will turn data into powerful insights that shape life changing community programmes. Working closely with senior leaders and delivery teams, you will play a vital role in strengthening how they measure, understand, and improve the impact of work across London communities. The role: Analyse and report on programme performance and community impact using Salesforce and other data systems. Design and …",IT Jobs,contract,,40000.0,40000.0,https://www.adzuna.co.uk/jobs/details/5481315144?utm_medium=api&utm_source=ca4e041d,UK,London,North London,False,False,False,True,False,False,False,False,40000.0,,False
insight analyst,Insights Analyst,Brakes Group,UK,['UK'],2023-05-16T14:17:32Z,"Reporting into the Head of Projects & Insight, the Insight Analyst will work with large complex data sets produced by the International Data Team to create accurate, powerful and insightful reports and dashboards using live data. Dashboards and reports will then be easily accessible to colleague’s, adding value to the teams across Merchandising and Commercial to make better buying and selling decisions. You can expect to develop, maintain and automate analysis reports to make it easier for our …",Sales Jobs,permanent,full_time,39251.93,39251.93,https://www.adzuna.co.uk/jobs/details/4102430998?utm_medium=api&utm_source=ca4e041d,UK,UK,,False,False,False,True,False,False,False,False,39251.93,,False
insight analyst,Insight Analyst,G-Research,"London, UK","['UK', 'London']",2024-10-02T13:46:12Z,"Do you want to tackle the biggest questions in finance with near infinite compute power at your fingertips? G-Research is a leading quantitative research and technology firm, with offices in London and Dallas. We are proud to employ some of the best people in their field and to nurture their talent in a dynamic, flexible and highly stimulating culture where world-beating ideas are cultivated and rewarded. This is a hybrid role based in our new Soho Place office – opened in 2023 - in the heart o…",IT Jobs,,full_time,61700.04,61700.04,https://www.adzuna.co.uk/jobs/details/4885595901?utm_medium=api&utm_source=ca4e041d,UK,London,London,False,False,False,True,False,False,False,False,61700.04,,False
insight analyst,Insight Analyst,Skipton Building Society,UK,['UK'],2025-11-12T12:16:54Z,"Hours: 35 hours per week Hybrid Working Salary: £42,500 Per Annum Closing Date: Tue, 25 Nov 2025 Are you driven by the power of data to shape smarter decisions? As an Insight Analyst, you’ll play a key role in delivering high-quality insights that influence strategy and performance across the organisation. Working collaboratively with colleagues, you’ll analyse complex data, create impactful reports, and contribute to the continuous improvement of our data products and services, helping us unlo…",IT Jobs,,full_time,44122.16,44122.16,https://www.adzuna.co.uk/jobs/details/5491920285?utm_medium=api&utm_source=ca4e041d,UK,UK,,False,False,False,True,False,False,False,False,44122.16,,False
